"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"indeed","https://in.indeed.com/viewjob?jk=ec8c4b5bd0569ccc","https://careers.ey.com/ey/job/Bengaluru-WAM_-Manager_Java-FS_BK-KA-560016/1025866601/?feedId=338701&utm_source=Indeed&utm_campaign=EY_indeed","WAM_ Manager_Java FS_BK","EY","KA, IN","","2024-03-17","","","","",False,"","At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

 **Full Stack Developer- Manager**

**Core Requirements:**

* 8to9 years of experience in IT including some experience in architecture roles
* Experience building multi-tier, scalable, fault tolerant web applications
* Experience with platform integrations and designing service APIs
* Extensive Service-Oriented Architecture patterns and design knowledge and familiarity with cloud-based services
* Expertise with identity management, authentication and information security best practices
* Expertise in working with complex cross-domain applications in a global organization across multiple time zones
* Enjoys a fast paced, high-intensity and complex environment, troubleshooting time sensitive critical issues and working with people
* Extensive experience with multi-tier transactional architecture and design
* Extensive experience in enterprise software development in Java and web development stacks (Angular, NodeJS, HTML & CSS)
* Experience with Sybase, Cassandra
* Event / Stream processing technologies
* Experience using Agile methodologies – previous experience working from a backlog, sprints, retrospectives etc.
* Passionate about test driven, clean code, automatically tested and continuous deployment
* Excellent analytical and problem-solving skills
* Strong interpersonal skills with ability to present and convey ideas
* Strong attention to detail; action-oriented attitude, and willingness to roll up sleeves
* Curious to explore emerging technologies and learn new things
* Use metrics to drive decision making
* Undergraduate degree in Computer Science or similar discipline, Master’s degree preferred
* Experience in the financial services industry is preferred

 **EY | Building a better working world**

  

  

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

  

  

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

  

  

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.","https://in.indeed.com/cmp/Ey","https://www.ey.com","London, England","","10,000+","more than $10B (USD)","At EY, we are committed to building a better working world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2138292378140570afde98e7103dbb54","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/105005f7dfd7b676644e5fcb2321d14c","Carmine Di Sibio","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/dd89b7fd0c8bce611d18b9eeed72cd55"
"indeed","https://in.indeed.com/viewjob?jk=fbcd0ca7fcbd3fa5","https://careers.ey.com/ey/job/Pune-TC-CS-DPP-DLP-Senior-MH-411014/1025873701/?feedId=338701&utm_source=Indeed&utm_campaign=EY_indeed","TC-CS-DPP DLP-Senior","EY","MH, IN","","2024-03-17","","","","",False,"","At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

 **EY- Cyber Security (DPP)- Risk** – **Consulting – Senior**


As part of our EY-Cyber security in the Risk Consulting team, your role will be primarily responsible for the daily monitoring and/or maintenance of the enterprise Data Protection tools/solutions. The main duties of the person in this role will include proper care and administration of the Data Protection tools, monitoring and responding to the alerts that generate from the tool. This person will interface with IT Operations, Network Operations, Infrastructure teams, Legal, Risk Management, etc.

**The opportunity**

  

We’re looking for Security Analyst in the Risk Consulting team to work on various privacy/data protection related projects for our customers across the globe. In line with EY’s commitment to quality, consultant shall confirm that work is of the highest quality as per EY’s quality standards and is reviewed by the next-level reviewer. As an influential member of the team, consultant shall help to create a positive learning culture, coach and counsel junior team members and help them to develop.

 **Your key responsibilities**

* Build DATA PROTECTION solution concepts and deployment requirements
* Deploying DATA PROTECTION tools and implementation of endpoint protection.
* Work with vendors to support the DATA PROTECTION technology (troubleshooting, upgrades, etc.)
* Administration of the Data Protection tools which includes configuring policies, upgrading and patching, etc.
* Monitor and respond to alerts generated from the Data Protection systems and other technologies
* Understand and follow the incident response process through event escalations
* Respond to escalations by the Incident Response Team
* Follow processes to maintain the leading DATA LOSS PREVENTION/CASB system
* Assisting clients in privacy related incident response activities.
* Supporting the client’s team by acting as an interim team member (e.g. security officer, security manager, security analyst.)

**Skills and attributes for success**

* Should be a good team player.
* Excellent verbal and written communication skill.
* Proficient Documentation and Power Point skills
* Good social, communication and technical writing skills
* Should interface with internal and external clients.
* Strong analytical/problem solving skills.
* Ability to prioritize tasks and work accurately under pressure in order to meet deadlines.
* Should understand and follow workplace policies and procedures.
* Should independently manage the assigned project/engagement with minimal oversight/guidance from the manager.

**To qualify for the role, you must have**

* Bachelor's or master’s degree in Computer Science, Information Systems, Engineering or a related field.
* At least **5-8 years** of experience in supporting Data Security Technology.
* At least **4-6 years** of experience in two or more of the following:
	+ Information Security concepts related to Governance, Risk & Compliance
	+ **Data Loss Prevention, CASB** Technology support and Event Handling
* Experience of Administration of the **DLP, CASB** tools which includes configuring policies, upgrading and patching for leading vendors. **(Digital Guardium, McAfee, Forcepoint, Netskope, Symantec CloudSOC, MCAS etc.)**
* **Knowledge of Digital Guardium is a Must.**
* Technical/Vendor certification will be added advantage.
* Experience in utilizing and good knowledge of other data protection technology like **Endpoint Security Suite, EDR, ATP** will be added advantage.
* Maintain current data protection and privacy expertise, skills and competences.
* Ability to independently research and solve technical issues.
* Demonstrated integrity in a professional environment.
* Knowledge of core Information Security concepts related to Governance, Risk & Compliance.
* Ability to work in and adapt to a changing environment.
* Extend required support for any reported data protection and privacy incidents such as information breaches and leakages.
* Ability to communicate in a clear and concise manner.

**Ideally, you’ll also have**

  

* Professional certificate or be actively pursuing related professional certifications such as the CompTia Security+, CEH, CISSP or Vendor/Technical certification. If not, certified candidates are expected to complete one of the business required certifications within 12 months of hire.
* To expect some weekend work and 20%-30% travel based on job requirement.

 **What we look for**

  

* A Team of people with commercial acumen, technical experience and enthusiasm to learn new things in this fast-moving environment with consulting skills.
* An opportunity to be a part of market-leading, multi-disciplinary team of 1400 + professionals, in the only integrated global transaction business worldwide.
* Opportunities to work with EY Consulting practices globally with leading businesses across a range of industries

 **What working at EY offers**

  

At EY, we’re dedicated to helping our clients, from start–ups to Fortune 500 companies — and the work we do with them is as varied as they are.


You get to work with inspiring and meaningful projects. Our focus is education and coaching alongside practical experience to ensure your personal development. We value our employees and you will be able to control your own development with an individual progression plan. You will quickly grow into a responsible role with challenging and stimulating assignments. Moreover, you will be part of an interdisciplinary environment that emphasizes high quality and knowledge exchange. Plus, we offer:

  

* Support, coaching and feedback from some of the most engaging colleagues around
* Opportunities to develop new skills and progress your career
* The freedom and flexibility to handle your role in a way that’s right for you

 **EY | Building a better working world**

  

  

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

  

  

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

  

  

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.","https://in.indeed.com/cmp/Ey","https://www.ey.com","London, England","","10,000+","more than $10B (USD)","At EY, we are committed to building a better working world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2138292378140570afde98e7103dbb54","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/105005f7dfd7b676644e5fcb2321d14c","Carmine Di Sibio","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/dd89b7fd0c8bce611d18b9eeed72cd55"
"indeed","https://in.indeed.com/viewjob?jk=4a492fb52a1ba88e","https://career.fivesgroup.com/job/Chennai-Software-Developer-Tami-600017/966339655/?feedId=364955&utm_source=Indeed","Software Developer","Fives","TN, IN","temporary","2024-03-17","","","","",False,"","**FIVES INDIA**

**Job Posting**

—-

**Fives India is actively seeking for a Software Developer.**

  

At Fives, we are all driven by a common calling, to prove that industry can do it! We work together daily to make industry an answer to all of the major technological, environmental, social and economic challenges of our time.


How do we do that? For over 200 years, we’ve invented and designed the solutions and technologies that substantially and sustainably improve everyone’s daily life.

  

Fives India Engineering & Projects Pvt Ltd (FI) is a 100% owned wholly subsidiary of Fives Group located in Chennai, India. The company is formed in 2008 to promote business on other areas of Fives businesses like Cement, Aluminium, Stainless Steel, Automotive etc. It is formed as an Apex body of Fives Group & with an aim to serve Indian interests.

  

Fives India has now entered into the Aluminium sector along with Fives Solios to design and build process equipment all over the world.

  



**About Fives CortX**

  

Fives CortX specializes in industrial digital technology, IoT, and data processing, selling and developing industrial connectivity software, computer vision, and data enhancement solutions for predictive maintenance and process quality improvements for industrial groups wishing to enter the industry of the future.

 **It is with you, that industry can do it!**

  

We are currently seeking a Software Developer, who has the same desire to prove that industry can do it!

  

At Fives we all have a part to play in achieving our common purpose. Your role and job will be:

 **Job Purpose:**

* To support the migration of its SmartCrane solution to CortX Alchemy platform (our software platform)
* Migrating development that was done in PHP to Python (the scripting language supported by CortX Alchemy)

  



**Technical Skills**

* Python – should be able to write clear, readable and organised python code for the new platform following all coding best practices.
* PHP – should be able to understand and interpret the PHP code, scripts and functions in the older platform.
* Well versed with source code control tools like Git

 **Other skills**

* Should be able to work in a collaborative multicultural team environment.
* Good communication skills both written and verbal.
* Preparation of Standard Operating/Maintenance Procedure (SOP/SMP)
* Assessing risk associated with site activities & preparing detailed HIRADEC
* Hands on experience on Aluminium smelter equipments (PTM, FTA, GAP) is preferable

 **Type of employment** : Fixed term Position (6 to 8 months)

  

You can be from any location in India and candidates from chennai will be more preferable.

 **If this is you, come join us, too!**

  

We are seeking someone who has an Engineering Degree in Computer Science, with 4 to 10 years of experience.

  

If you are a self-starter, committed, etc, then we are eager to change the world with you!

 **Why come to Fives?**

  

By becoming part of Fives, you will be joining an international group that will provide you


access to numerous opportunities for growth and mobility, in a wide number of fields.

  

We will give you room to learn, grow and develop, both professionally and personally,


thanks to our onboarding and support programs. Indeed, you will enjoy a number of other benefits.

 **Industry can do it with you!**","https://in.indeed.com/cmp/Fives","https://www.fivesgroup.com","Paris","","5,001 to 10,000","$1B to $5B (USD)","Fives is a global leading industrial engineering group, designing and supplying machines, process equipment and production lines for the world's largest industrial providers.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0b9814580e8ab47fda2ea92b6fdbb4a2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/7e00218f8736b121efdfd4c46ab994b5","Frédéric Sanchez","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/d80e3092fa68184140ba977af54e7331"
"indeed","https://in.indeed.com/viewjob?jk=5cd066b8a9f85336","https://www.capgemini.com/jobs/i0vBSY4BbOa51rAnCaUF/1775746/","Software Engineer Lead","Capgemini","KA, IN","","2024-03-17","","","","",False,"","**Java Full Stack + React**
---------------------------

**BTECH , BE**
--------------

**BTECH , BE , MTECH**

**Job Responsibilities**
------------------------

**What you’ll do**

* **Lead cross-functional technical teams in the design, development and delivery of quality software applications**
* **Write complex, clean and maintainable code to develop scalable user-friendly Front-end applications, services and API**
* **Design and architect frontend or full-stack solutions**
* **Develop reusable UI components in React that can serve the needs of multiple applications**
* **Drive proof of concepts to validate solution options**
* **Ensure the maintainability and quality of code**
* **Hands-on management of a team/teams of developers**

**We’re looking for people who have**

* **Minimum 4 – 7 years of experience in 60% - Java, Spring Core, Spring Boot, Spring JPA, SQL, 40% - React (preferred)).**
* **Ability to understand the domain to become a subject matter expert**
* **Proven track record in solution design**
* **Good experience working with large data sets with hands-on technology skills to design and build robust data processing engine using industry standard frameworks**
* **Hands-on configuration management, monitoring, performance tuning of database operations**
* **Open and quick to learn new technologies and tools**
* **Knowledge of Data science & cloud platforms would be a bonus**
* **Excellent problem solving, hands-on engineering skills and communication skills**
* **Engineering degree in Computer Science, Information Technology or related field**","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=a19c1a03739d74a9","https://www.capgemini.com/jobs/EEvBSY4BbOa51rAnBKUz/1740065/","Performance and Analytics Engr","Capgemini","MH, IN","","2024-03-17","","","","",False,"","**Essential Responsibilities**

The Performance and Analytics Engineer will work with Global Team to work on Projects in order to meet assigned objectives. In this role you will work within Global team on delivering solution on online Performance Monitoring solutions and work on Analytics software. You will be required to utilize your knowledge on Thermodynamics and Performance calculations for various equipment in O&G industry


* Work on Software Configuration of Analytics and Thermal Performance
* Utilize Operational knowledge during your work
* Provide technical support to Project team during data collections
* Review data collected like P&IDs, PFDs, Design data etc during the Project phase and communicate back to Project team.
* Perform Gap analysis and make recommendations on findings.
* Organize to work on multiple projects at a time.
* Should be compliance with Company policy & HSE.

**Qualifications/Requirements**

* Masters / Bachelor’s degree from an accredited university or college in Mechanical or Chemical
* Engineering with excellent Track record
* Minimum 3 years of Engineering Experience either in Plant operations, Performance and technical departments, Process Engineering, Analytics software, Performance Software.
* Masters in Thermal Sciences and Engineering will be preferred
* Technical Background in Oil & Gas and Power Sector with Operations Knowledge
* Sound understanding of Rotating equipment like Gas Turbine, Steam Turbine, Compressors, Pumps etc.
* Strong oral & written communication skills, interpersonal & leadership skill.

**Desired Characteristics**

* Master's Degree or Bachelor's Degree with 3 years of experience in Mechanical or Chemical Engineering.
* Good understanding of Fundamentals of Thermodynamics.
* Experience with Performance monitoring software or Anomaly detection software, Condition Monitoring, Online Monitoring of heave machines is preferred.
* Data Analytics and Empirical and Non Empirical Modelling software experience will be useful.
* Good understanding of Bearing Vibration.
* Experience in Pump, Compressor & Turbine Auxiliary Systems like Lube Oil System, Seal Gas System etc.•
* Through Understanding of P&ID and PFD.
* Process knowledge of O&G upstream and Downstream will be added advantage. Strong oral and written communication skills.
* Strong interpersonal and communication skills.
* Proven analytical and quality improvement ability.
* Able to interface at all levels of the organization both internally and externally. Demonstrated integrity - accept and adhere to high ethical, moral and personal values in decisions, communications, actions and when dealing with others.","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=5fdad564d7dbaa4f","https://www.capgemini.com/jobs/AkvBSY4BbOa51rAnF6d8/1733070/","Azure DevOps | 6-9 Years | Mumbai, Bangalore & Delhi NCR","Capgemini","MH, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

* Collaborate with development and operations teams to design, implement, and maintain CI/CD pipelines.
* Develop and enhance automation scripts and tools for efficient and reliable deployment of applications and integrations.
* Work closely with developers and administrators to ensure the availability, performance, and scalability of the applications/platforms.
* Implement best practices for version control, branching strategies, and release management using Azure DevOps or other relevant tools.
* Drive continuous improvement of deployment processes and workflows to increase efficiency and reduce manual effort.
* Implement and maintain monitoring, alerting, and logging solutions for the applications/platforms.
* Ensure compliance with security standards and implement security controls for data protection, user access management, and vulnerability management.
* Stay updated with the latest DevOps technologies, trends, and best practices, and provide recommendations for system improvements.
* Collaborate with stakeholders to gather requirements, provide technical guidance, and deliver solutions aligned with business needs.
**Primary Skills**
------------------

* Bachelor`s degree in Computer Science, Information Technology, or a related field (or equivalent experience).
* Strong experience as a DevOps Engineer with expertise in deploying and supporting enterprise applications.
* Proficiency in Azure DevOps and hands-on experience with CI/CD pipeline development and maintenance.
* Experience with automation tools and scripting languages such as Python, bash, or PowerShell.
* Experience with version control systems (e.g., Git) and release management processes.
* Experience with containerization technologies (Docker/containerd, Kubernetes).
* Solid understanding of DevOps principles and best practices.
* Strong analytical and problem-solving skills, with the ability to troubleshoot complex issues and propose effective solutions.
* Excellent communication and collaboration skills, with the ability to work effectively in a team-oriented environment.
**Secondary Skills**
--------------------

* Experience in designing & setting-up the release management process with centralized governance.","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=cd8d1b20718e853b","https://www.capgemini.com/jobs/cUvBSY4BbOa51rAnG6fz/1731378/","Gen AI Offer Lead","Capgemini","TN, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

* Product Strategy: Define and communicate the product's vision, strategy, and goals, aligning them with the organization's overall objectives and market needs.
* Market Research: Conduct market research and competitive analysis to identify market trends, customer needs, and opportunities for AI-driven products.
* Requirements Definition: Collaborate with stakeholders, including customers, marketing, and development teams, to gather and prioritize product requirements.
* Product Ideation: Ideate different products/accelerators that can bring in business value by infusing technology in the transformation with AI/GenAI
* Product Development: Work closely with cross-functional teams, including data scientists, engineers, designers, and quality assurance, to oversee the development process.
* Product Testing: Ensure that AI-driven products undergo thorough testing, including model validation, data quality checks, and performance evaluations.
* Release Planning: Plan and manage product releases, taking into account feature priorities, dependencies, and timelines.
* Stakeholder Communication: Maintain open communication with stakeholders, providing updates on project progress and managing expectations.
* Quality Assurance: Ensure that the final product meets quality and performance standards.
* User Experience (UX): Collaborate with UX/UI designers to ensure that AI-driven products provide an excellent user experience.
* Documentation: Create and maintain product documentation, user guides, and release notes.
* Customer Feedback: Gather and incorporate customer feedback to continuously improve and enhance the product.
* Compliance and Ethical Considerations: Ensure that the product adheres to ethical and compliance standards, addressing concerns related to bias, fairness, and transparency in AI systems.
**Primary Skills**
------------------

* AI and GenAI Knowledge: Proficiency in AI and machine learning concepts, as well as an understanding of AI model development and deployment. Experience in AI/ML large transformation programs is desirable.
* Domain and technology: Experience in handling prior roles in techno functional capacity to bring in technology infusion in the business for optimization and improvement.
* Cloud Knowledge: Good knowledge in cloud products/services in any of the leading cloud stack-Azure, Google, AWS.
* Solutioning: Experience in developing/managing solutions for large scale automation is desirable.
* Problem-Solving: Strong problem-solving and critical-thinking abilities to address complex AI product challenges.
* Agile Methodology: Familiarity with agile product development methodologies such as Scrum or Kanban
* Communication: Excellent communication and interpersonal skills to collaborate with cross-functional teams and stakeholders.
* Leadership: Leadership and mentoring skills to guide development teams and drive product success.
* Education: A Bachelor’s degree or master's degree in a relevant field, such as computer science, artificial intelligence, data science, or business
* Shall have 18-25 years of experience in total with a strong project track record in product development, AI Offerings/Practice
* Experience: Typically, 5-7 years of experience in a product management or product ownership role, with a strong background in AI-driven products or services.
**Secondary Skills**
--------------------

Gen AI Offering Product Owner plays a pivotal role in driving the success of AI and GenAI-driven products, from defining the product vision to overseeing development and ensuring customer satisfaction. This role requires a strong understanding of AI and GenAI technologies and their practical applications, as well as the ability to navigate the challenges and opportunities presented by the rapidly evolving field of artificial intelligence.","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=bce08a64ea96518d","https://www.capgemini.com/jobs/YkvBSY4BbOa51rAnEaZ-/1761978/","AI/ML consultants_GCP Build","Capgemini","MH, IN","","2024-03-17","","","","",False,"","Data Scientist AI ML consultant You will be responsible for developing and implementing data science projects analyzing large and complex data sets and driving data driven decision making across the organization The ideal candidate will have a strong background in data science machine learning and statistical analysis Responsibilities Develop and implement data science projects including machine learning models statistical analysis and data visualization Analyze large and complex data sets to identify trends insights and opportunities Collaborate with cross functional teams to understand data needs and translate them into data science solutions Ensure data quality and accuracy by implementing data validation testing and monitoring processes Stay up to date with the latest data science trends and technologies Contribute to the development of data driven solutions and products Present data science findings and recommendations to stakeholders Requirements 2 years of experience in data science with a Master s or PhD degree in a related field Strong knowledge of machine learning statistical analysis and data visualization tools and technologies Experience with big data processing frameworks such as Spark or Hadoop Strong analytical and problem solving skills with the ability to analyze complex data sets and identify trends and insights Excellent communication and collaboration skills with the ability to work with cross functional teams and stakeholders Strong data security and privacy knowledge and experience Experience with agile development methodologies is a plus","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=295f8b94de9aba0e","https://www.capgemini.com/jobs/ckvBSY4BbOa51rAnG6f-/1731420/","Solution Head","Capgemini","Noida, UP, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

As a Solutions Head for Intelligent Automation, you are a key contributor to the success of the sales process, specializing in promoting intelligent automation solutions (RPA, AI/ML, GenAI, Analytics) to potential clients. You will lead a team of professionals, such as solution architects and automation specialists, in showcasing how intelligent automation technologies can revolutionize and optimize our client’s business processes. Your expertise in understanding client needs and crafting tailored solutions is vital for driving revenue growth and market expansion


1. Team Leadership
  

* Supervise and mentor a team of professionals, fostering their growth and ensuring that they are well-equipped to effectively demonstrate CapGemini’s expertise in Intelligent Automation solutions.
* Manage workloads, set performance goals, and provide ongoing feedback and coaching.

2. Strategy Development
  

* Collaborate with the Sales, Marketing and Offering teams to formulate Pre-sales strategies aligned with broader sales and Revenue Targets
* Stay informed about industry trends and advancements in Intelligent Automation to shape future strategies

3. Customer and Sales Engagement
  

* Engagement with the Sales team to understand prospective client’s business processes, challenges and objectives
* Lead the team in creating customized presentations, demonstrations, lead responses to RFPs/RFIs and proofs of concept to illustrate the value and impact of intelligent automation solutions.

4. Technology Expertise
  

* Maintain a deep understanding of the CapGemini’s intelligent automation Services and Offerings, keeping up-to-date with the latest features and industry trends.
* Ensure that the entire Solutions team possesses a comprehensive understanding of the technical aspects and benefits of intelligent automation.

5. Technical Leadership
  

* Work closely with Solution Architects and Offering teams to address complex technical requirements and provide tailored automation solutions.
* Review and validate technical proposals, ensuring they align with client needs and objectives.

6. Documentation and Reporting
  

* Maintain records and reports of all Pre-Sales activities, Client interactions and opportunities within the CRM system
* Generate reports and insights to provide feedback to sales and Offerings teams
**Primary Skills**
------------------

Shall have 18-25 years of experience in total with a strong project track record in presales, solutioning. A Bachelor’s degree is required; MBA is strongly preferred.


* Bachelor's degree in a relevant field (e.g., business, engineering, computer science). MBA will be a plus.
* Extensive experience in pre-sales, solutions, or a similar role with a focus on intelligent automation solutions.
* Experience of 12+years in the IT industry specifically in the areas mentioned above.
* Strong leadership, communication, and presentation skills.
* In-depth technical knowledge of intelligent automation technologies, including robotic process automation (RPA), artificial intelligence (AI), and machine learning (ML).
* Proficiency in using CRM and sales enablement tools.
* Strong analytical skills, with the ability to analyze data and derive actionable insights.
* Exceptional interpersonal and relationship-building abilities.
* A client-centric approach with a deep understanding of client needs
**Secondary Skills**
--------------------

Certification- such as TOGAF, AWS, PMP may be beneficial","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=3db28d538e3275e0","https://www.capgemini.com/jobs/ZkvBSY4BbOa51rAnB6WQ/1771839/","Software Analysis Lead","Capgemini Engineering","KA, IN","","2024-03-17","","","","",False,"","**Short Description**
---------------------

Job Responsibilities:


· Set up test benches/HiL with different ECUs like Headunit, Display, Instrument Cluster, Sound, Tele Communication Unit, GPS\\GSM Antenna etc.


· Flashing/Upgrade of latest SW in all ECUs connected with the test bench/HiL followed by variant coding using DTS Monaco.


· Perform system and integration test on each new test bench set up. · Perform tests for non-functional requirements


· Initial root cause analysis of issues based on logs


· Analysis of the system and functional requirements and Development of test specifications


· Identifies software issues and transfers these issues into the defect tracking system with supporting log files and data.


· Follows defined process guidelines for creating and maintaining test documentation.


· Collaborate with developers, other testers and automation engineers for seamless integration and maintenance of HiL setups  



Mandatory Skills:


· Strong in Automotive (Infotainment) system testing for different OEMs, Regions and Languages


· Strong in Test designing, planning, test execution


· Strong in Problem Solving, Debugging and Analytical Skills


· Excellent in logs/trace analysis and defect reporting


· Excellent in hardware setup and software flashing of various ECUs like HU, IC etc.


· Experience with hardware devices used in automotive testing like Vector, K2L, Power Supply, power matrix etc.


· Knowledge on automotive tools like Vector CANoe, CANalyzer, DTS Monaco etc.


· Knowledge of automotive communication protocols like SOME-IP, SOME-IP SD, CAN, MOST, 11 Ethernet diagnostics UDP, etc.


· Excellent communication. Desired Skills · ISTQB certification


· Knowledge in Python/C#


· Experience in cross-functional system testing.


**Qualifications**
------------------

Education & Training: · Bachelor’s degree in Computer Science/Electronics & Communication/Electrical Engineering or in a relevant stream.


**Job Responsibilities**
------------------------

Job Responsibilities:


· Set up test benches/HiL with different ECUs like Headunit, Display, Instrument Cluster, Sound, Tele Communication Unit, GPS\\GSM Antenna etc.


· Flashing/Upgrade of latest SW in all ECUs connected with the test bench/HiL followed by variant coding using DTS Monaco.


· Perform system and integration test on each new test bench set up. · Perform tests for non-functional requirements


· Initial root cause analysis of issues based on logs


· Analysis of the system and functional requirements and Development of test specifications


· Identifies software issues and transfers these issues into the defect tracking system with supporting log files and data.


· Follows defined process guidelines for creating and maintaining test documentation.


· Collaborate with developers, other testers and automation engineers for seamless integration and maintenance of HiL setups","https://in.indeed.com/cmp/Capgemini-Engineering","https://www.capgemini.com/es-es/sobre-nosotros/quienes-somos/nuestras-marcas/capgemini-engineering/","Paris","","10,000+","more than $10B (USD)","World leader in engineering and R&D services, Capgemini Engineering combines its broad industry knowledge and cutting-edge technologies in digital and software to support the convergence of the physic","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/beb0fd56c4409570ffd2d098b271bf97","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/9ec08a2c516513145eedf9864442f033","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/f21de685509d79012bf87995d61df867"
